"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","POP","TOT","MLN_PER","A","2016",46.449874,
"ESP","POP","TOT","MLN_PER","A","2017",46.532869,
"ESP","POP","TOT","MLN_PER","A","2018",46.728814,
"ESP","POP","TOT","MLN_PER","A","2019",47.105358,
"ESP","POP","TOT","MLN_PER","A","2020",47.355685,
"ESP","POP","TOT","MLN_PER","A","2021",47.331545,
"ESP","POP","WOMEN","MLN_PER","A","1950",14562.633,
"ESP","POP","WOMEN","MLN_PER","A","1951",14621.761,
"ESP","POP","WOMEN","MLN_PER","A","1952",14712.632,
"ESP","POP","WOMEN","MLN_PER","A","1953",14817.407,
"ESP","POP","WOMEN","MLN_PER","A","1954",14923.126,
"ESP","POP","WOMEN","MLN_PER","A","1955",15030.502,
"ESP","POP","WOMEN","MLN_PER","A","1956",15138.203,
"ESP","POP","WOMEN","MLN_PER","A","1957",15253.345,
"ESP","POP","WOMEN","MLN_PER","A","1958",15384.59,
"ESP","POP","WOMEN","MLN_PER","A","1959",15521.894,
"ESP","POP","WOMEN","MLN_PER","A","1960",15645.422,
"ESP","POP","WOMEN","MLN_PER","A","1961",15788.246,
"ESP","POP","WOMEN","MLN_PER","A","1962",15925.321,
"ESP","POP","WOMEN","MLN_PER","A","1963",16053.293,
"ESP","POP","WOMEN","MLN_PER","A","1964",16200.72,
"ESP","POP","WOMEN","MLN_PER","A","1965",16364.072,
"ESP","POP","WOMEN","MLN_PER","A","1966",16503.919,
"ESP","POP","WOMEN","MLN_PER","A","1967",16704.088,
"ESP","POP","WOMEN","MLN_PER","A","1968",16938.885,
"ESP","POP","WOMEN","MLN_PER","A","1969",17101.209,
"ESP","POP","WOMEN","MLN_PER","A","1970",17254.742,
"ESP","POP","WOMEN","MLN_PER","A","1971",17488.893,
"ESP","POP","WOMEN","MLN_PER","A","1972",17671.164,
"ESP","POP","WOMEN","MLN_PER","A","1973",17849.759,
"ESP","POP","WOMEN","MLN_PER","A","1974",18035.509,
"ESP","POP","WOMEN","MLN_PER","A","1975",18238.439,
"ESP","POP","WOMEN","MLN_PER","A","1976",18451.782,
"ESP","POP","WOMEN","MLN_PER","A","1977",18661.404,
"ESP","POP","WOMEN","MLN_PER","A","1978",18856.799,
"ESP","POP","WOMEN","MLN_PER","A","1979",19013.299,
"ESP","POP","WOMEN","MLN_PER","A","1980",19121.377,
"ESP","POP","WOMEN","MLN_PER","A","1981",19231.584,
"ESP","POP","WOMEN","MLN_PER","A","1982",19342.628,
"ESP","POP","WOMEN","MLN_PER","A","1983",19429.953,
"ESP","POP","WOMEN","MLN_PER","A","1984",19514.666,
"ESP","POP","WOMEN","MLN_PER","A","1985",19590.15,
"ESP","POP","WOMEN","MLN_PER","A","1986",19646.759,
"ESP","POP","WOMEN","MLN_PER","A","1987",19707.616,
"ESP","POP","WOMEN","MLN_PER","A","1988",19755.616,
"ESP","POP","WOMEN","MLN_PER","A","1989",19791.905,
"ESP","POP","WOMEN","MLN_PER","A","1990",19822.352,
"ESP","POP","WOMEN","MLN_PER","A","1991",19870.317,
"ESP","POP","WOMEN","MLN_PER","A","1992",19973.488,
"ESP","POP","WOMEN","MLN_PER","A","1993",20078.612,
"ESP","POP","WOMEN","MLN_PER","A","1994",20174.637,
"ESP","POP","WOMEN","MLN_PER","A","1995",20261.984,
"ESP","POP","WOMEN","MLN_PER","A","1996",20346.538,
"ESP","POP","WOMEN","MLN_PER","A","1997",20431.129,
"ESP","POP","WOMEN","MLN_PER","A","1998",20514.272,
"ESP","POP","WOMEN","MLN_PER","A","1999",20592.527,
"ESP","POP","WOMEN","MLN_PER","A","2000",20685.751,
"ESP","POP","WOMEN","MLN_PER","A","2001",20793.005,
"ESP","POP","WOMEN","MLN_PER","A","2002",21096.666,
"ESP","POP","WOMEN","MLN_PER","A","2003",21458.232,
"ESP","POP","WOMEN","MLN_PER","A","2004",21766.121,
"ESP","POP","WOMEN","MLN_PER","A","2005",22120.648,
"ESP","POP","WOMEN","MLN_PER","A","2006",22459.813,
"ESP","POP","WOMEN","MLN_PER","A","2007",22873.931,
"ESP","POP","WOMEN","MLN_PER","A","2008",23226.305,
"ESP","POP","WOMEN","MLN_PER","A","2009",23433.048,
"ESP","POP","WOMEN","MLN_PER","A","2010",23553.902,
"ESP","POP","WOMEN","MLN_PER","A","2011",23662.983,
"ESP","POP","WOMEN","MLN_PER","A","2012",23710.682,
"ESP","POP","WOMEN","MLN_PER","A","2013",23659.486,
"ESP","POP","WOMEN","MLN_PER","A","2014",23615.032,
"ESP","POP","WOMEN","MLN_PER","A","2015",23609.285,
"ESP","POP","WOMEN","MLN_PER","A","2016",23644.644,
"ESP","POP","WOMEN","MLN_PER","A","2017",23703.121,
"ESP","POP","WOMEN","MLN_PER","A","2018",23817.165,
"ESP","POP","WOMEN","MLN_PER","A","2019",24013.46,
"ESP","POP","WOMEN","MLN_PER","A","2020",24146.903,
"ESP","POP","WOMEN","MLN_PER","A","2021",24140.195,
"SWE","POP","TOT","AGRWTH","A","1951",0.802793873181143,
"SWE","POP","TOT","AGRWTH","A","1952",0.733101799224751,
"SWE","POP","TOT","AGRWTH","A","1953",0.656633460473636,
"SWE","POP","TOT","AGRWTH","A","1954",0.586059348043313,
"SWE","POP","TOT","AGRWTH","A","1955",0.677855245320328,
"SWE","POP","TOT","AGRWTH","A","1956",0.733065065135636,
"SWE","POP","TOT","AGRWTH","A","1957",0.702277947110991,
"SWE","POP","TOT","AGRWTH","A","1958",0.644360158642638,
"SWE","POP","TOT","AGRWTH","A","1959",0.529195081831899,
"SWE","POP","TOT","AGRWTH","A","1960",0.415229741450728,
"SWE","POP","TOT","AGRWTH","A","1961",0.472206133749652,
"SWE","POP","TOT","AGRWTH","A","1962",0.552978870473104,
"SWE","POP","TOT","AGRWTH","A","1963",0.565278535629185,
"SWE","POP","TOT","AGRWTH","A","1964",0.749902095202126,
"SWE","POP","TOT","AGRWTH","A","1965",0.946321347240193,
"SWE","POP","TOT","AGRWTH","A","1966",0.956095358431995,
"SWE","POP","TOT","AGRWTH","A","1967",0.77034553289373,
"SWE","POP","TOT","AGRWTH","A","1968",0.559714344615148,
"SWE","POP","TOT","AGRWTH","A","1969",0.704652944016542,
"SWE","POP","TOT","AGRWTH","A","1970",0.940970404125038,
"SWE","POP","TOT","AGRWTH","A","1971",0.68930780262265,
"SWE","POP","TOT","AGRWTH","A","1972",0.296475303912192,
"SWE","POP","TOT","AGRWTH","A","1973",0.180063071938799,
"SWE","POP","TOT","AGRWTH","A","1974",0.292290106441382,
"SWE","POP","TOT","AGRWTH","A","1975",0.392191126052348,
"SWE","POP","TOT","AGRWTH","A","1976",0.363036396284583,
"SWE","POP","TOT","AGRWTH","A","1977",0.356882719926969,
"SWE","POP","TOT","AGRWTH","A","1978",0.292329306624988,
"SWE","POP","TOT","AGRWTH","A","1979",0.216934365663639,
"SWE","POP","TOT","AGRWTH","A","1980",0.20194778512148,
"SWE","POP","TOT","AGRWTH","A","1981",0.120390201428871,
"SWE","POP","TOT","AGRWTH","A","1982",0.0574245578561434,
"SWE","POP","TOT","AGRWTH","A","1983",0.0452238128298696,
"SWE","POP","TOT","AGRWTH","A","1984",0.0908869885730923,
"SWE","POP","TOT","AGRWTH","A","1985",0.165331289333355,
"SWE","POP","TOT","AGRWTH","A","1986",0.232875685388135,
"SWE","POP","TOT","AGRWTH","A","1987",0.334212523465248,
"SWE","POP","TOT","AGRWTH","A","1988",0.460668434828801,
"SWE","POP","TOT","AGRWTH","A","1989",0.669425873317116,
"SWE","POP","TOT","AGRWTH","A","1990",0.77564250575094,
"SWE","POP","TOT","AGRWTH","A","1991",0.683995039511223,
"SWE","POP","TOT","AGRWTH","A","1992",0.588218501780588,
"SWE","POP","TOT","AGRWTH","A","1993",0.582517551495057,
"SWE","POP","TOT","AGRWTH","A","1994",0.713225742146809,
"SWE","POP","TOT","AGRWTH","A","1995",0.526185660185171,
"SWE","POP","TOT","AGRWTH","A","1996",0.159228380739699,
"SWE","POP","TOT","AGRWTH","A","1997",0.0572333511178997,
"SWE","POP","TOT","AGRWTH","A","1998",0.0555727697497835,
"SWE","POP","TOT","AGRWTH","A","1999",0.0780027059165798,
"SWE","POP","TOT","AGRWTH","A","2000",0.160681806558884,
"SWE","POP","TOT","AGRWTH","A","2001",0.268831141897217,
"SWE","POP","TOT","AGRWTH","A","2002",0.325956841322294,
"SWE","POP","TOT","AGRWTH","A","2003",0.37279718900701,
"SWE","POP","TOT","AGRWTH","A","2004",0.394073294819781,
"SWE","POP","TOT","AGRWTH","A","2005",0.400654514676878,
"SWE","POP","TOT","AGRWTH","A","2006",0.5641355781512,
"SWE","POP","TOT","AGRWTH","A","2007",0.744308742266125,
"SWE","POP","TOT","AGRWTH","A","2008",0.782086496059889,
"SWE","POP","TOT","AGRWTH","A","2009",0.855489027281871,
"SWE","POP","TOT","AGRWTH","A","2010",0.856255280414759,
"SWE","POP","TOT","AGRWTH","A","2011",0.757986852604213,
"SWE","POP","TOT","AGRWTH","A","2012",0.742527210723091,
"SWE","POP","TOT","AGRWTH","A","2013",0.850843316565083,
"SWE","POP","TOT","AGRWTH","A","2014",0.99715906901127,
"SWE","POP","TOT","AGRWTH","A","2015",1.06308667243187,
"SWE","POP","TOT","AGRWTH","A","2016",1.26442173801632,
"SWE","POP","TOT","AGRWTH","A","2017",1.35652356535054,
"SWE","POP","TOT","AGRWTH","A","2018",1.16845857823289,
"SWE","POP","TOT","AGRWTH","A","2019",1.01887773378744,
"SWE","POP","TOT","AGRWTH","A","2020",0.725331378258037,
"SWE","POP","TOT","AGRWTH","A","2021",0.602388924883353,
"SWE","POP","MEN","MLN_PER","A","1950",3.495822,
"SWE","POP","MEN","MLN_PER","A","1951",3.523385,
"SWE","POP","MEN","MLN_PER","A","1952",3.549105,
"SWE","POP","MEN","MLN_PER","A","1953",3.573036,
"SWE","POP","MEN","MLN_PER","A","1954",3.594305,
"SWE","POP","MEN","MLN_PER","A","1955",3.619497,
"SWE","POP","MEN","MLN_PER","A","1956",3.647561,
"SWE","POP","MEN","MLN_PER","A","1957",3.674625,
"SWE","POP","MEN","MLN_PER","A","1958",3.69891,
"SWE","POP","MEN","MLN_PER","A","1959",3.718743,
"SWE","POP","MEN","MLN_PER","A","1960",3.733944,
"SWE","POP","MEN","MLN_PER","A","1961",3.751578,
"SWE","POP","MEN","MLN_PER","A","1962",3.772643,
"SWE","POP","MEN","MLN_PER","A","1963",3.793975,
"SWE","POP","MEN","MLN_PER","A","1964",3.823299,
"SWE","POP","MEN","MLN_PER","A","1965",3.861685,
"SWE","POP","MEN","MLN_PER","A","1966",3.900821,
"SWE","POP","MEN","MLN_PER","A","1967",3.930701,
"SWE","POP","MEN","MLN_PER","A","1968",3.950669,
"SWE","POP","MEN","MLN_PER","A","1969",3.977819,
"SWE","POP","MEN","MLN_PER","A","1970",4.01615,
"SWE","POP","MEN","MLN_PER","A","1971",4.042166,
"SWE","POP","MEN","MLN_PER","A","1972",4.049947,
"SWE","POP","MEN","MLN_PER","A","1973",4.052919,
"SWE","POP","MEN","MLN_PER","A","1974",4.061168,
"SWE","POP","MEN","MLN_PER","A","1975",4.074536,
"SWE","POP","MEN","MLN_PER","A","1976",4.086922,
"SWE","POP","MEN","MLN_PER","A","1977",4.098595,
"SWE","POP","MEN","MLN_PER","A","1978",4.107051,
"SWE","POP","MEN","MLN_PER","A","1979",4.112516,
"SWE","POP","MEN","MLN_PER","A","1980",4.117673,
"SWE","POP","MEN","MLN_PER","A","1981",4.119221,
"SWE","POP","MEN","MLN_PER","A","1982",4.117992,
"SWE","POP","MEN","MLN_PER","A","1983",4.116747,
"SWE","POP","MEN","MLN_PER","A","1984",4.118345,
"SWE","POP","MEN","MLN_PER","A","1985",4.123829,
"SWE","POP","MEN","MLN_PER","A","1986",4.132311,
"SWE","POP","MEN","MLN_PER","A","1987",4.145046,
"SWE","POP","MEN","MLN_PER","A","1988",4.164231,
"SWE","POP","MEN","MLN_PER","A","1989",4.193977,
"SWE","POP","MEN","MLN_PER","A","1990",4.228047,
"SWE","POP","MEN","MLN_PER","A","1991",4.257321,
"SWE","POP","MEN","MLN_PER","A","1992",4.282607,
"SWE","POP","MEN","MLN_PER","A","1993",4.307772,
"SWE","POP","MEN","MLN_PER","A","1994",4.338604,
"SWE","POP","MEN","MLN_PER","A","1995",4.361164,
"SWE","POP","MEN","MLN_PER","A","1996",4.367897,
"SWE","POP","MEN","MLN_PER","A","1997",4.370815,
"SWE","POP","MEN","MLN_PER","A","1998",4.373767,
"SWE","POP","MEN","MLN_PER","A","1999",4.377867,
"SWE","POP","MEN","MLN_PER","A","2000",4.386438,
"SWE","POP","MEN","MLN_PER","A","2001",4.400598,
"SWE","POP","MEN","MLN_PER","A","2002",4.417777,
"SWE","POP","MEN","MLN_PER","A","2003",4.436883,
"SWE","POP","MEN","MLN_PER","A","2004",4.456483,
"SWE","POP","MEN","MLN_PER","A","2005",4.476428,
"SWE","POP","MEN","MLN_PER","A","2006",4.505038,
"SWE","POP","MEN","MLN_PER","A","2007",4.543722,
"SWE","POP","MEN","MLN_PER","A","2008",4.583818,
"SWE","POP","MEN","MLN_PER","A","2009",4.626361,
"SWE","POP","MEN","MLN_PER","A","2010",4.669632,
"SWE","POP","MEN","MLN_PER","A","2011",4.708541,
"SWE","POP","MEN","MLN_PER","A","2012",4.746369,
"SWE","POP","MEN","MLN_PER","A","2013",4.790129,
"SWE","POP","MEN","MLN_PER","A","2014",4.843294,
"SWE","POP","MEN","MLN_PER","A","2015",4.901601,
"SWE","POP","MEN","MLN_PER","A","2016",4.97216,
"SWE","POP","MEN","MLN_PER","A","2017",5.048001,
"SWE","POP","MEN","MLN_PER","A","2018",5.112551,
"SWE","POP","MEN","MLN_PER","A","2019",5.169124,
"SWE","POP","MEN","MLN_PER","A","2020",5.209333,
"SWE","POP","MEN","MLN_PER","A","2021",5.241775,
"SWE","POP","TOT","MLN_PER","A","1950",7.016496,
"SWE","POP","TOT","MLN_PER","A","1951",7.072824,
"SWE","POP","TOT","MLN_PER","A","1952",7.124675,
"SWE","POP","TOT","MLN_PER","A","1953",7.171458,
"SWE","POP","TOT","MLN_PER","A","1954",7.213487,
"SWE","POP","TOT","MLN_PER","A","1955",7.262384,
"SWE","POP","TOT","MLN_PER","A","1956",7.315622,
"SWE","POP","TOT","MLN_PER","A","1957",7.366998,
"SWE","POP","TOT","MLN_PER","A","1958",7.414468,
"SWE","POP","TOT","MLN_PER","A","1959",7.453705,
"SWE","POP","TOT","MLN_PER","A","1960",7.484655,
"SWE","POP","TOT","MLN_PER","A","1961",7.519998,
"SWE","POP","TOT","MLN_PER","A","1962",7.561582,
"SWE","POP","TOT","MLN_PER","A","1963",7.604326,
"SWE","POP","TOT","MLN_PER","A","1964",7.661351,
"SWE","POP","TOT","MLN_PER","A","1965",7.733852,
"SWE","POP","TOT","MLN_PER","A","1966",7.807795,
"SWE","POP","TOT","MLN_PER","A","1967",7.867942,
"SWE","POP","TOT","MLN_PER","A","1968",7.91198,
"SWE","POP","TOT","MLN_PER","A","1969",7.967732,
"SWE","POP","TOT","MLN_PER","A","1970",8.042706,
"SWE","POP","TOT","MLN_PER","A","1971",8.098145,
"SWE","POP","TOT","MLN_PER","A","1972",8.122154,
"SWE","POP","TOT","MLN_PER","A","1973",8.136779,
"SWE","POP","TOT","MLN_PER","A","1974",8.160562,
"SWE","POP","TOT","MLN_PER","A","1975",8.192567,
"SWE","POP","TOT","MLN_PER","A","1976",8.222309,
"SWE","POP","TOT","MLN_PER","A","1977",8.251653,
"SWE","POP","TOT","MLN_PER","A","1978",8.275775,
"SWE","POP","TOT","MLN_PER","A","1979",8.293728,
"SWE","POP","TOT","MLN_PER","A","1980",8.310477,
"SWE","POP","TOT","MLN_PER","A","1981",8.320482,
"SWE","POP","TOT","MLN_PER","A","1982",8.32526,
"SWE","POP","TOT","MLN_PER","A","1983",8.329025,
"SWE","POP","TOT","MLN_PER","A","1984",8.336595,
"SWE","POP","TOT","MLN_PER","A","1985",8.350378,
"SWE","POP","TOT","MLN_PER","A","1986",8.369824,
"SWE","POP","TOT","MLN_PER","A","1987",8.397797,
"SWE","POP","TOT","MLN_PER","A","1988",8.436483,
"SWE","POP","TOT","MLN_PER","A","1989",8.492959,
"SWE","POP","TOT","MLN_PER","A","1990",8.558834,
"SWE","POP","TOT","MLN_PER","A","1991",8.617376,
"SWE","POP","TOT","MLN_PER","A","1992",8.668065,
"SWE","POP","TOT","MLN_PER","A","1993",8.718558,
"SWE","POP","TOT","MLN_PER","A","1994",8.780741,
"SWE","POP","TOT","MLN_PER","A","1995",8.826944,
"SWE","POP","TOT","MLN_PER","A","1996",8.840999,
"SWE","POP","TOT","MLN_PER","A","1997",8.846059,
"SWE","POP","TOT","MLN_PER","A","1998",8.850975,
"SWE","POP","TOT","MLN_PER","A","1999",8.857879,
"SWE","POP","TOT","MLN_PER","A","2000",8.872112,
"SWE","POP","TOT","MLN_PER","A","2001",8.895963,
"SWE","POP","TOT","MLN_PER","A","2002",8.92496,
"SWE","POP","TOT","MLN_PER","A","2003",8.958232,
"SWE","POP","TOT","MLN_PER","A","2004",8.993534,
"SWE","POP","TOT","MLN_PER","A","2005",9.029567,
"SWE","POP","TOT","MLN_PER","A","2006",9.080506,
"SWE","POP","TOT","MLN_PER","A","2007",9.148093,
"SWE","POP","TOT","MLN_PER","A","2008",9.219639,
"SWE","POP","TOT","MLN_PER","A","2009",9.298512,
"SWE","POP","TOT","MLN_PER","A","2010",9.378131,
"SWE","POP","TOT","MLN_PER","A","2011",9.449216,
"SWE","POP","TOT","MLN_PER","A","2012",9.519379,
"SWE","POP","TOT","MLN_PER","A","2013",9.600374,
"SWE","POP","TOT","MLN_PER","A","2014",9.696105,
"SWE","POP","TOT","MLN_PER","A","2015",9.799183,
"SWE","POP","TOT","MLN_PER","A","2016",9.923086,
"SWE","POP","TOT","MLN_PER","A","2017",10.057695,
"SWE","POP","TOT","MLN_PER","A","2018",10.175215,
"SWE","POP","TOT","MLN_PER","A","2019",10.278888,
"SWE","POP","TOT","MLN_PER","A","2020",10.353444,
"SWE","POP","TOT","MLN_PER","A","2021",10.415812,
"SWE","POP","WOMEN","MLN_PER","A","1950",3520.674,
"SWE","POP","WOMEN","MLN_PER","A","1951",3549.439,
"SWE","POP","WOMEN","MLN_PER","A","1952",3575.57,
"SWE","POP","WOMEN","MLN_PER","A","1953",3598.422,
"SWE","POP","WOMEN","MLN_PER","A","1954",3619.182,
"SWE","POP","WOMEN","MLN_PER","A","1955",3642.887,
"SWE","POP","WOMEN","MLN_PER","A","1956",3668.061,
"SWE","POP","WOMEN","MLN_PER","A","1957",3692.373,
"SWE","POP","WOMEN","MLN_PER","A","1958",3715.558,
"SWE","POP","WOMEN","MLN_PER","A","1959",3734.962,
"SWE","POP","WOMEN","MLN_PER","A","1960",3750.711,
"SWE","POP","WOMEN","MLN_PER","A","1961",3768.42,
"SWE","POP","WOMEN","MLN_PER","A","1962",3788.939,
"SWE","POP","WOMEN","MLN_PER","A","1963",3810.351,
"SWE","POP","WOMEN","MLN_PER","A","1964",3838.052,
"SWE","POP","WOMEN","MLN_PER","A","1965",3872.167,
"SWE","POP","WOMEN","MLN_PER","A","1966",3906.974,
"SWE","POP","WOMEN","MLN_PER","A","1967",3937.241,
"SWE","POP","WOMEN","MLN_PER","A","1968",3961.311,
"SWE","POP","WOMEN","MLN_PER","A","1969",3989.913,
"SWE","POP","WOMEN","MLN_PER","A","1970",4026.556,
"SWE","POP","WOMEN","MLN_PER","A","1971",4055.979,
"SWE","POP","WOMEN","MLN_PER","A","1972",4072.207,
"SWE","POP","WOMEN","MLN_PER","A","1973",4083.86,
"SWE","POP","WOMEN","MLN_PER","A","1974",4099.394,
"SWE","POP","WOMEN","MLN_PER","A","1975",4118.031,
"SWE","POP","WOMEN","MLN_PER","A","1976",4135.387,
"SWE","POP","WOMEN","MLN_PER","A","1977",4153.058,
"SWE","POP","WOMEN","MLN_PER","A","1978",4168.724,
"SWE","POP","WOMEN","MLN_PER","A","1979",4181.212,
"SWE","POP","WOMEN","MLN_PER","A","1980",4192.804,
"SWE","POP","WOMEN","MLN_PER","A","1981",4201.261,
"SWE","POP","WOMEN","MLN_PER","A","1982",4207.268,
"SWE","POP","WOMEN","MLN_PER","A","1983",4212.278,
"SWE","POP","WOMEN","MLN_PER","A","1984",4218.25,
"SWE","POP","WOMEN","MLN_PER","A","1985",4226.549,
"SWE","POP","WOMEN","MLN_PER","A","1986",4237.513,
"SWE","POP","WOMEN","MLN_PER","A","1987",4252.751,
"SWE","POP","WOMEN","MLN_PER","A","1988",4272.252,
"SWE","POP","WOMEN","MLN_PER","A","1989",4298.982,
"SWE","POP","WOMEN","MLN_PER","A","1990",4330.787,
"SWE","POP","WOMEN","MLN_PER","A","1991",4360.055,
"SWE","POP","WOMEN","MLN_PER","A","1992",4385.458,
"SWE","POP","WOMEN","MLN_PER","A","1993",4410.786,
"SWE","POP","WOMEN","MLN_PER","A","1994",4442.137,
"SWE","POP","WOMEN","MLN_PER","A","1995",4465.78,
"SWE","POP","WOMEN","MLN_PER","A","1996",4473.102,
"SWE","POP","WOMEN","MLN_PER","A","1997",4475.244,
"SWE","POP","WOMEN","MLN_PER","A","1998",4477.208,
"SWE","POP","WOMEN","MLN_PER","A","1999",4480.012,
"SWE","POP","WOMEN","MLN_PER","A","2000",4485.674,
"SWE","POP","WOMEN","MLN_PER","A","2001",4495.365,
"SWE","POP","WOMEN","MLN_PER","A","2002",4507.183,
"SWE","POP","WOMEN","MLN_PER","A","2003",4521.349,
"SWE","POP","WOMEN","MLN_PER","A","2004",4537.051,
"SWE","POP","WOMEN","MLN_PER","A","2005",4553.139,
"SWE","POP","WOMEN","MLN_PER","A","2006",4575.468,
"SWE","POP","WOMEN","MLN_PER","A","2007",4604.371,
"SWE","POP","WOMEN","MLN_PER","A","2008",4635.821,
"SWE","POP","WOMEN","MLN_PER","A","2009",4672.151,
"SWE","POP","WOMEN","MLN_PER","A","2010",4708.499,
"SWE","POP","WOMEN","MLN_PER","A","2011",4740.675,
"SWE","POP","WOMEN","MLN_PER","A","2012",4773.01,
"SWE","POP","WOMEN","MLN_PER","A","2013",4810.245,
"SWE","POP","WOMEN","MLN_PER","A","2014",4852.811,
"SWE","POP","WOMEN","MLN_PER","A","2015",4897.582,
"SWE","POP","WOMEN","MLN_PER","A","2016",4950.926,
"SWE","POP","WOMEN","MLN_PER","A","2017",5009.694,
"SWE","POP","WOMEN","MLN_PER","A","2018",5062.664,
"SWE","POP","WOMEN","MLN_PER","A","2019",5109.764,
"SWE","POP","WOMEN","MLN_PER","A","2020",5144.111,
"SWE","POP","WOMEN","MLN_PER","A","2021",5174.037,
"CHE","POP","TOT","AGRWTH","A","1951",1.17955447434997,
"CHE","POP","TOT","AGRWTH","A","1952",1.33648353421199,
"CHE","POP","TOT","AGRWTH","A","1953",1.33120261107003,
"CHE","POP","TOT","AGRWTH","A","1954",1.29306039402613,
"CHE","POP","TOT","AGRWTH","A","1955",1.28281060517243,
"CHE","POP","TOT","AGRWTH","A","1956",1.27020157290279,
"CHE","POP","TOT","AGRWTH","A","1957",1.27428759705119,
"CHE","POP","TOT","AGRWTH","A","1958",1.29334122929892,
"CHE","POP","TOT","AGRWTH","A","1959",1.27777045432458,
"CHE","POP","TOT","AGRWTH","A","1960",1.23658673255817,
"CHE","POP","TOT","AGRWTH","A","1961",1.99745789688641,
"CHE","POP","TOT","AGRWTH","A","1962",2.56741722107784,
"CHE","POP","TOT","AGRWTH","A","1963",2.16067451108442,
"CHE","POP","TOT","AGRWTH","A","1964",1.66801685982361,
"CHE","POP","TOT","AGRWTH","A","1965",1.16153656411528,
"CHE","POP","TOT","AGRWTH","A","1966",1.05063253098452,
"CHE","POP","TOT","AGRWTH","A","1967",1.24675523935274,
"CHE","POP","TOT","AGRWTH","A","1968",1.26721836648011,
"CHE","POP","TOT","AGRWTH","A","1969",1.13177714045191,
"CHE","POP","TOT","AGRWTH","A","1970",0.725100942949002,
"CHE","POP","TOT","AGRWTH","A","1971",0.526187039325456,
"CHE","POP","TOT","AGRWTH","A","1972",0.765296966800007,
"CHE","POP","TOT","AGRWTH","A","1973",0.740973103787984,
"CHE","POP","TOT","AGRWTH","A","1974",0.539973377083364,
"CHE","POP","TOT","AGRWTH","A","1975",-0.0437442422074852,
"CHE","POP","TOT","AGRWTH","A","1976",-0.569949478057726,
"CHE","POP","TOT","AGRWTH","A","1977",-0.338436859629623,
"CHE","POP","TOT","AGRWTH","A","1978",0.00894737051586686,
"CHE","POP","TOT","AGRWTH","A","1979",0.201011280797015,
"CHE","POP","TOT","AGRWTH","A","1980",0.3978956412435,
"CHE","POP","TOT","AGRWTH","A","1981",0.548532307372414,
"CHE","POP","TOT","AGRWTH","A","1982",0.586017818806929,
"CHE","POP","TOT","AGRWTH","A","1983",0.42972417700349,
"CHE","POP","TOT","AGRWTH","A","1984",0.359741595513411,
"CHE","POP","TOT","AGRWTH","A","1985",0.442433984568134,
"CHE","POP","TOT","AGRWTH","A","1986",0.521747919669459,
"CHE","POP","TOT","AGRWTH","A","1987",0.630092441335307,
"CHE","POP","TOT","AGRWTH","A","1988",0.73765027829186,
"CHE","POP","TOT","AGRWTH","A","1989",0.81179824572712,
"CHE","POP","TOT","AGRWTH","A","1990",0.983328799899863,
"CHE","POP","TOT","AGRWTH","A","1991",1.3066512640353,
"CHE","POP","TOT","AGRWTH","A","1992",1.10860636481377,
"CHE","POP","TOT","AGRWTH","A","1993",0.914875197880432,
"CHE","POP","TOT","AGRWTH","A","1994",0.800344178263586,
"CHE","POP","TOT","AGRWTH","A","1995",0.670480046955909,
"CHE","POP","TOT","AGRWTH","A","1996",0.442627260663626,
"CHE","POP","TOT","AGRWTH","A","1997",0.241167411474026,
"CHE","POP","TOT","AGRWTH","A","1998",0.297591758164095,
"CHE","POP","TOT","AGRWTH","A","1999",0.478044872561217,
"CHE","POP","TOT","AGRWTH","A","2000",0.563536544208972,
"CHE","POP","TOT","AGRWTH","A","2001",0.590138149424087,
"CHE","POP","TOT","AGRWTH","A","2002",0.804065841323092,
"CHE","POP","TOT","AGRWTH","A","2003",0.744678543709232,
"CHE","POP","TOT","AGRWTH","A","2004",0.689794061917411,
"CHE","POP","TOT","AGRWTH","A","2005",0.642657693366349,
"CHE","POP","TOT","AGRWTH","A","2006",0.629531662542308,
"CHE","POP","TOT","AGRWTH","A","2007",0.897682836636075,
